SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,25 Custer St Unit 25-10,Boston,MA,02130,356000,1,1.0,,720,,1965,,494,,,,,http://www.redfin.com/MA/Boston/25-Custer-St-02130/unit-25-10/home/9147932,,,N,Y,42.3075254,-71.1172855
PAST SALE,July-23-2018,Condo/Co-op,16 Hampstead Rd #1,Boston,MA,02130,700000,2,2.0,Jamaica Plain,1569,1569,1900,13,446,200,Sold,,,http://www.redfin.com/MA/Boston/16-Hampstead-Rd-02130/unit-1/home/9320017,MLS PIN,72339471,N,Y,42.303221,-71.1159352
PAST SALE,May-18-2018,Condo/Co-op,23 Goldsmith St #1,Boston,MA,02130,610500,2,1.0,Jamaica Plain,1031,1031,1925,79,592,222,Sold,,,http://www.redfin.com/MA/Boston/23-Goldsmith-St-02130/unit-1/home/21670546,MLS PIN,72307078,N,Y,42.3080359,-71.1191383
PAST SALE,July-25-2018,Condo/Co-op,24 Custer St #2,Boston,MA,02130,730000,2,2.0,Jamaica Plain,1200,,2007,11,608,190,Sold,,,http://www.redfin.com/MA/Boston/24-Custer-St-02130/unit-2/home/39912638,MLS PIN,72335221,N,Y,42.3070607,-71.1167049
PAST SALE,July-25-2018,Single Family Residential,14 Aldworth St,Boston,MA,02130,1300000,6,3.0,Jamaica Plain,3594,4885,1906,11,362,,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/14-Aldworth-St-02130/home/9147485,MLS PIN,72335994,N,Y,42.3091572,-71.1188336
PAST SALE,July-27-2018,Townhouse,67 South St #1,Boston,MA,02130,780000,3,2.0,Boston,1285,,1890,9,607,309,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/67-South-St-02130/unit-1/home/102224975,MLS PIN,72350117,N,Y,42.3074385,-71.1157234
PAST SALE,July-30-2018,Multi-Family (2-4 Unit),26 Greenough Ave,Boston,MA,02130,925000,3,2.0,Jamaica Plain,2328,2895,1875,6,397,,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/26-Greenough-Ave-02130/home/9146387,MLS PIN,72340966,N,Y,42.3098841,-71.1132282
PAST SALE,,Condo/Co-op,25 Custer St Apt 6,Boston,MA,02130,340000,2,1.0,,799,,1965,,426,,,,,http://www.redfin.com/MA/Boston/25-Custer-St-02130/unit-6/home/9147921,,,N,Y,42.3075254,-71.1172855
PAST SALE,July-25-2018,Condo/Co-op,73 Jamaica St #3,Boston,MA,02130,620000,3,1.0,Jamaica Plain,1231,1210,1905,11,504,300,Sold,,,http://www.redfin.com/MA/Boston/73-Jamaica-St-02130/unit-3/home/9298729,MLS PIN,72340443,N,Y,42.3052134,-71.1179496
PAST SALE,July-18-2018,Condo/Co-op,802 Centre St #1,Boston,MA,02130,740000,3,2.0,Jamaica Plain,1797,1797,1930,18,412,250,Sold,,,http://www.redfin.com/MA/Boston/802-Centre-St-02130/unit-1/home/9300324,MLS PIN,72341053,N,Y,42.3086774,-71.1174437
PAST SALE,July-30-2018,Condo/Co-op,8 Hall St #1,Boston,MA,02130,520000,3,1.0,Jamaica Plain,889,889,1915,6,585,210,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/6-Eliot-St-02130/unit-1/home/11738901,MLS PIN,72335080,N,Y,42.3100249,-71.1162092
PAST SALE,August-1-2018,Multi-Family (2-4 Unit),204 South St,Boston,MA,02130,1150000,6,3.0,Jamaica Plain,3421,3956,1910,4,336,,Sold,,,http://www.redfin.com/MA/Boston/204-South-St-02130/home/9150110,MLS PIN,72335556,N,Y,42.3031409,-71.1144558
PAST SALE,August-3-2018,Single Family Residential,8 Greenough Ave,Boston,MA,02130,2340000,6,5.0,Jamaica Plain,4820,8712,1910,2,485,,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/8-Greenough-Ave-02130/home/9146397,MLS PIN,72327438,N,Y,42.3101863,-71.1140754
PAST SALE,May-21-2018,Condo/Co-op,780 Centre St #2,Boston,MA,02130,750000,2,1.0,Jamaica Plain,1090,,1899,76,688,400,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/780-Centre-St-02130/unit-780-2/home/39913621,MLS PIN,72295491,N,Y,42.3089905,-71.1163269
PAST SALE,June-15-2018,Condo/Co-op,26 Rosemary St #1,Boston,MA,02130,539000,3,1.0,Jamaica Plain,1169,1075,1899,51,461,150,Sold,,,http://www.redfin.com/MA/Boston/26-Rosemary-St-02130/unit-1/home/9309871,MLS PIN,72318710,N,Y,42.3044069,-71.1133493
PAST SALE,July-10-2018,Condo/Co-op,11 Sedgwick St #10,Boston,MA,02130,565000,2,1.0,Jamaica Plain,810,810,1930,26,698,266,Sold,,,http://www.redfin.com/MA/Boston/11-Sedgwick-St-02130/unit-10/home/9139343,MLS PIN,72336531,N,Y,42.3082808,-71.1150563
PAST SALE,July-10-2018,Single Family Residential,131 St Rose St,Boston,MA,02130,1475000,7,3.0,Jamaica Plain,3904,5500,1925,26,378,,Sold,,,http://www.redfin.com/MA/Jamaica-Plain/131-St-Rose-St-02130/home/9150320,MLS PIN,72301664,N,Y,42.3043421,-71.1189264
PAST SALE,July-11-2018,Condo/Co-op,25 Boynton St #1,Boston,MA,02130,448000,2,1.0,Jamaica Plain,755,,1905,25,593,185,Sold,,,http://www.redfin.com/MA/Boston/25-Boynton-St-02130/unit-1/home/9314617,MLS PIN,72318399,N,Y,42.305236,-71.1132757
PAST SALE,July-13-2018,Condo/Co-op,17 Rosemary St #1,Boston,MA,02130,610000,3,2.0,Jamaica Plain,1075,,1905,23,567,145,Sold,,,http://www.redfin.com/MA/Boston/17-Rosemary-St-02130/unit-1/home/40352664,MLS PIN,72328869,N,Y,42.3040278,-71.1138228
PAST SALE,May-16-2018,Multi-Family (2-4 Unit),239 Lexington St,Boston,MA,02128,970000,8,3.0,East Boston,4336,2500,1900,81,224,,Sold,,,http://www.redfin.com/MA/Boston/239-Lexington-St-02128/home/9106610,MLS PIN,72292000,N,Y,42.379866,-71.031137
PAST SALE,May-30-2018,Condo/Co-op,90 Morris St #3,Boston,MA,02128,509000,2,2.0,East Boston,750,1319,1900,67,679,217,Sold,,,http://www.redfin.com/MA/Boston/90-Morris-St-02128/unit-3/home/145488120,MLS PIN,72314338,N,Y,42.3768742,-71.0317853
PAST SALE,May-15-2018,Multi-Family (2-4 Unit),196 Falcon St,Boston,MA,02128,599900,6,3.0,Boston,1950,2550,1910,82,308,,Sold,,,http://www.redfin.com/MA/Boston/196-Falcon-St-02128/home/9113818,MLS PIN,72278449,N,Y,42.3821236,-71.0308102
PAST SALE,June-14-2018,Condo/Co-op,90 Morris St #1,Boston,MA,02128,477500,2,1.0,East Boston,659,1319,1900,52,725,196,Sold,,,http://www.redfin.com/MA/Boston/90-Morris-St-02128/unit-1/home/145405838,MLS PIN,72312915,N,Y,42.3768742,-71.0317853
PAST SALE,,Other,213 Trenton St,Boston,MA,02128,650000,,,,2860,1110,1910,,227,,,,,http://www.redfin.com/MA/Boston/213-Trenton-St-02128/home/11506132,,,N,Y,42.3807064,-71.0310807
PAST SALE,June-28-2018,Condo/Co-op,90 Morris St #2,Boston,MA,02128,492000,2,2.0,East Boston,733,1319,1900,38,671,213,Sold,,,http://www.redfin.com/MA/Boston/90-Morris-St-02128/unit-2/home/145370721,MLS PIN,72312126,N,Y,42.3768742,-71.0317853
PAST SALE,,Multi-Family (2-4 Unit),320 Saratoga St,Boston,MA,02128,850000,7,3.0,,3834,2600,1900,,222,,,,,http://www.redfin.com/MA/Boston/320-Saratoga-St-02128/home/9120572,,,N,Y,42.3786947,-71.0313674
PAST SALE,June-14-2018,Multi-Family (2-4 Unit),319-319A Bennington St,Boston,MA,02128,600000,2,2.5,Boston,2500,1000,1899,52,240,,Sold,,,http://www.redfin.com/MA/Boston/319-Bennington-St-02128/home/9118861,MLS PIN,72300967,N,Y,42.378929,-71.027627
PAST SALE,June-12-2018,Multi-Family (2-4 Unit),173 Trenton St,Boston,MA,02128,1000000,9,3.5,East Boston,4048,3333,1900,54,247,,Sold,,,http://www.redfin.com/MA/Boston/173-Trenton-St-02128/home/9120350,MLS PIN,72311323,N,Y,42.3801971,-71.0323424
PAST SALE,July-23-2018,Condo/Co-op,241 Lexington St #3,Boston,MA,02128,626400,2,2.0,East Boston,1040,1000,1900,13,602,200,Sold,,,http://www.redfin.com/MA/Boston/241-Lexington-St-02128/unit-3/home/146051218,MLS PIN,72346857,N,Y,42.379896,-71.031056
PAST SALE,July-20-2018,Condo/Co-op,175 Trenton St #2,Boston,MA,02128,447000,2,1.0,East Boston,1164,,1900,16,384,150,Sold,,,http://www.redfin.com/MA/Boston/175-Trenton-St-02128/unit-2/home/11740233,MLS PIN,72334840,N,Y,42.3802353,-71.0321781
PAST SALE,July-25-2018,Condo/Co-op,336 Saratoga St #7,Boston,MA,02128,520000,2,1.5,East Boston,1435,1435,1923,11,362,292,Sold,,,http://www.redfin.com/MA/Boston/336-Saratoga-St-02128/unit-7/home/21717460,MLS PIN,72318694,N,Y,42.3788846,-71.0309328
PAST SALE,July-9-2018,Multi-Family (2-4 Unit),205-207 Lexington St,Boston,MA,02128,975000,12,3.0,East Boston,4362,2500,1900,27,224,,Sold,,,http://www.redfin.com/MA/Boston/205-Lexington-St-02128/home/9106580,MLS PIN,72305806,N,Y,42.3794516,-71.0322068
PAST SALE,May-7-2018,Condo/Co-op,117 M St #1,Boston,MA,02127,761250,2,2.5,South Boston's City Point,1186,1306,1905,90,642,256,Sold,,,http://www.redfin.com/MA/Boston/117-M-St-02127/unit-1/home/112898494,MLS PIN,72273232,N,Y,42.333872,-71.033474
PAST SALE,,Multi-Family (5+ Unit),306 K St,Boston,MA,02127,1150000,,,,2880,1291,1910,,399,,,,,http://www.redfin.com/MA/Boston/306-K-St-02127/home/9188132,,,N,Y,42.3332158,-71.0370899
PAST SALE,May-14-2018,Condo/Co-op,269 Emerson #1,Boston,MA,02127,720000,2,1.0,South Boston,862,,2015,83,835,148,Sold,,,http://www.redfin.com/MA/Boston/269-Emerson-St-02127/unit-1/home/62584061,MLS PIN,72270924,N,Y,42.3342309,-71.0356548
PAST SALE,June-27-2018,Condo/Co-op,615 E 6Th St Unit Four,Boston,MA,02127,874900,2,2.0,South Boston,1283,1283,2013,39,682,252,Sold,,,http://www.redfin.com/MA/Boston/615-E-6th-St-02127/unit-Four/home/145307060,MLS PIN,72307693,N,Y,42.3329158,-71.0358247
PAST SALE,June-28-2018,Condo/Co-op,743 E Fourth St #205,Boston,MA,02127,600000,2,1.0,South Boston,885,,1899,38,678,396,Sold,,,http://www.redfin.com/MA/Boston/743-E-4th-St-02127/unit-205/home/145364529,MLS PIN,72311604,N,Y,42.3345962,-71.0346872
PAST SALE,June-29-2018,Multi-Family (5+ Unit),1-3 Webb Park,Boston,MA,02127,4375000,18,12.0,South Boston,5808,2286,1899,37,753,,Sold,,,http://www.redfin.com/MA/Boston/3-Webb-Park-02127/home/9194250,MLS PIN,72285738,N,Y,42.332737,-71.0391213
PAST SALE,,Multi-Family (2-4 Unit),560 E 5th St,Boston,MA,02127,2000000,5,3.0,,4002,5508,1900,,500,,,,,http://www.redfin.com/MA/Boston/560-E-5th-St-02127/home/9193653,,,N,Y,42.334153,-71.038032
PAST SALE,June-11-2018,Condo/Co-op,41 Swallow St #2,Boston,MA,02127,515000,2,1.0,South Boston's City Point,640,,1899,55,805,186,Sold,,,http://www.redfin.com/MA/Boston/41-Swallow-St-02127/unit-2/home/9186604,MLS PIN,72311565,N,Y,42.3335386,-71.0295377
PAST SALE,,Condo/Co-op,695 E 4th St #2,Boston,MA,02127,439500,1,1.0,,698,,1890,,630,,,,,http://www.redfin.com/MA/Boston/695-E-4th-St-02127/unit-2/home/9185713,,,N,Y,42.3346382,-71.0366904
PAST SALE,June-22-2018,Condo/Co-op,152 O St #3,Boston,MA,02127,725000,2,2.0,South Boston,1026,,1890,44,707,163,Sold,,,http://www.redfin.com/MA/Boston/152-O-St-02127/unit-3/home/12431609,MLS PIN,72287852,N,Y,42.3329373,-71.0289375
PAST SALE,,Condo/Co-op,160 O St #3,Boston,MA,02127,510000,2,1.0,,582,,1890,,876,,,,,http://www.redfin.com/MA/Boston/160-O-St-02127/unit-3/home/9327476,,,N,Y,42.3327151,-71.0289338
PAST SALE,May-24-2018,Condo/Co-op,771 E 5th St #3,Boston,MA,02127,550000,1,1.0,South Boston,512,,1988,73,1074,155,Sold,,,http://www.redfin.com/MA/Boston/771-E-5th-St-02127/unit-3/home/9186640,MLS PIN,72296904,N,Y,42.3338098,-71.0296402
PAST SALE,May-24-2018,Condo/Co-op,155 O St #2,Boston,MA,02127,600000,2,1.0,South Boston,706,,1868,73,850,156,Sold,,,http://www.redfin.com/MA/Boston/155-O-St-02127/unit-2/home/28906681,MLS PIN,72295241,N,Y,42.3328277,-71.0294494
PAST SALE,July-16-2018,Condo/Co-op,133-135 M St #2,Boston,MA,02127,685000,2,2.0,South Boston's City Point,802,802,1890,20,854,141,Sold,,,http://www.redfin.com/MA/Boston/135-M-St-02127/unit-2/home/146257344,MLS PIN,72329383,N,Y,42.333405,-71.033519
PAST SALE,,Condo/Co-op,286 Emerson St Unit 2C,Boston,MA,02127,600000,2,1.0,,885,,1899,,678,,,,,http://www.redfin.com/MA/Boston/286-Emerson-St-02127/unit-2C/home/9185803,,,N,Y,42.3345962,-71.0347861
PAST SALE,,Condo/Co-op,615 E 6th St #4,Boston,MA,02127,874900,2,2.0,,1283,,2013,,682,,,,,http://www.redfin.com/MA/Boston/615-E-6th-St-02127/unit-4/home/49728067,,,N,Y,42.3328651,-71.0357698
PAST SALE,,Other,717 E 5th St Unit 717A,Boston,MA,02127,1335000,,,,2832,1495,1920,,471,,,,,http://www.redfin.com/MA/Boston/717-E-5th-St-02127/unit-717A/home/9192151,,,N,Y,42.3338365,-71.0310988
PAST SALE,,Single Family Residential,776 E 6th St,Boston,MA,02127,600000,3,1.0,,1562,1149,1890,,384,,,,,http://www.redfin.com/MA/Boston/776-E-6th-St-02127/home/9192108,,,N,Y,42.3333635,-71.029373
PAST SALE,June-29-2018,Condo/Co-op,616 E Fourth St #203,Boston,MA,02127,626500,1,1.0,South Boston,603,11526,1890,37,1039,272,Sold,,,http://www.redfin.com/MA/Boston/616-E-4th-St-02127/unit-203/home/52738829,MLS PIN,72301798,N,Y,42.3349268,-71.0402233
PAST SALE,May-29-2018,Condo/Co-op,852 E 4Th St #2,Boston,MA,02127,660000,2,2.0,South Boston,1218,1218,1930,68,542,150,Sold,,,http://www.redfin.com/MA/Boston/852-E-4th-St-02127/unit-2/home/9186669,MLS PIN,72293711,N,Y,42.3350318,-71.0293553
PAST SALE,May-31-2018,Condo/Co-op,789 E 6Th St #2,Boston,MA,02127,500000,1,1.0,South Boston,571,571,1910,66,876,207,Sold,,,http://www.redfin.com/MA/Boston/789-E-6th-St-02127/unit-2/home/9303395,MLS PIN,72309973,N,Y,42.3330763,-71.0288283
PAST SALE,July-23-2018,Condo/Co-op,689 E 4Th St #6,Boston,MA,02127,950000,2,2.0,South Boston,1275,1275,2013,13,745,256,Sold,,,http://www.redfin.com/MA/Boston/689-E-4th-St-02127/unit-6/home/44628498,MLS PIN,72348977,N,Y,42.3345364,-71.0369843
PAST SALE,May-31-2018,Condo/Co-op,732 E 6Th St #3,Boston,MA,02127,760000,2,1.5,South Boston,1101,,2001,66,690,140,Sold,,,http://www.redfin.com/MA/Boston/732-E-6th-St-02127/unit-3/home/39661265,MLS PIN,72303521,N,Y,42.3333377,-71.0308173
PAST SALE,July-25-2018,Single Family Residential,523 E 5Th St,Boston,MA,02127,910000,3,1.5,East Side,1384,2753,1900,11,658,,Sold,,,http://www.redfin.com/MA/Boston/523-E-5th-St-02127/home/9193591,MLS PIN,72309822,N,Y,42.3337209,-71.0394463
PAST SALE,July-31-2018,Single Family Residential,2 Onslow Ter,Boston,MA,02127,657500,3,1.5,Boston,1496,1514,1890,5,440,,Sold,,,http://www.redfin.com/MA/Boston/2-Onslow-Ter-02127/home/9192974,MLS PIN,72342002,N,Y,42.3336624,-71.031964
PAST SALE,August-1-2018,Condo/Co-op,113-115 N #3,Boston,MA,02127,725000,3,1.0,South Boston,927,,1900,4,782,192,Sold,,,http://www.redfin.com/MA/Boston/113-N-St-02127/unit-3/home/137429869,MLS PIN,72348633,N,Y,42.3344064,-71.031376
PAST SALE,,Condo/Co-op,139 O St #2,Boston,MA,02127,837500,2,2.5,,1206,,1899,,694,,,,,http://www.redfin.com/MA/Boston/139-O-St-02127/unit-2/home/12416072,,,N,Y,42.33355,-71.029369
PAST SALE,July-23-2018,Condo/Co-op,503 E 5Th St #2,Boston,MA,02127,662500,2,2.0,Boston,945,945,1890,13,701,142,Sold,,,http://www.redfin.com/MA/Boston/503-E-5th-St-02127/unit-2/home/12431182,MLS PIN,72338522,N,Y,42.3336025,-71.0407038
PAST SALE,,Condo/Co-op,518 E 6th St Unit 8,Boston,MA,02127,936000,2,2.0,,1300,,1906,,720,,,,,http://www.redfin.com/MA/Boston/518-E-6th-St-02127/unit-8/home/12545498,,,N,Y,42.3332766,-71.039629
PAST SALE,August-3-2018,Single Family Residential,285 K St,Boston,MA,02127,1410000,4,3.5,South Boston,2981,1775,1852,2,473,,Sold,,,http://www.redfin.com/MA/Boston/285-K-St-02127/home/9193509,MLS PIN,72339938,N,Y,42.3337587,-71.0374962
PAST SALE,August-3-2018,Condo/Co-op,825 E 4Th St #5,Boston,MA,02127,949000,2,2.0,South Boston,1274,1274,2010,2,745,212,Sold,,,http://www.redfin.com/MA/Boston/825-E-4th-St-02127/unit-5/home/45443651,MLS PIN,72327950,N,Y,42.3346556,-71.0306941
PAST SALE,June-15-2018,Condo/Co-op,689 E 4Th St #1,Boston,MA,02127,1200000,3,3.0,South Boston,1965,1965,2013,51,611,283,Sold,,,http://www.redfin.com/MA/Boston/689-E-4th-St-02127/unit-1/home/44628511,MLS PIN,72299159,N,Y,42.3345364,-71.0369843
PAST SALE,June-12-2018,Multi-Family (2-4 Unit),10-12 Monks St,Boston,MA,02127,1100000,5,2.0,South Boston,2184,1885,1893,54,504,,Sold,,,http://www.redfin.com/MA/Boston/10-Monks-St-02127/home/9193180,MLS PIN,72313491,N,Y,42.332717,-71.0323718
PAST SALE,,Condo/Co-op,110 O St Apt 7,Boston,MA,02127,750000,2,2.0,,936,,2000,,801,,,,,http://www.redfin.com/MA/Boston/110-O-St-02127/unit-7/home/9302824,,,N,Y,42.3342831,-71.0288023
PAST SALE,July-10-2018,Multi-Family (2-4 Unit),712 E 6Th St,Boston,MA,02127,1785000,8,5.0,South Boston,3918,3156,1890,26,456,,Sold,,,http://www.redfin.com/MA/Boston/712-E-6th-St-02127/home/9193032,MLS PIN,72311709,N,Y,42.333414,-71.031743
PAST SALE,July-13-2018,Single Family Residential,295 K St,Boston,MA,02127,1525000,4,2.5,South Boston,2721,1797,1890,23,560,,Sold,,,http://www.redfin.com/MA/Boston/295-K-St-02127/home/9193523,MLS PIN,72331892,N,Y,42.333491,-71.037627
PAST SALE,July-10-2018,Condo/Co-op,761 E 6th St #1,Boston,MA,02127,365000,1,1.0,South Boston,560,,1960,26,652,211,Sold,,,http://www.redfin.com/MA/Boston/761-E-6th-St-02127/unit-1/home/9191950,MLS PIN,72304833,N,Y,42.3327915,-71.0298744
PAST SALE,July-13-2018,Condo/Co-op,789 E 6Th St #1,Boston,MA,02127,515000,1,1.0,South Boston's City Point,551,551,1910,23,935,200,Sold,,,http://www.redfin.com/MA/Boston/789-E-6th-St-02127/unit-1/home/9303394,MLS PIN,72334524,N,Y,42.3330763,-71.0288283
PAST SALE,July-10-2018,Condo/Co-op,284 K St #3,Boston,MA,02127,530000,1,1.0,South Boston,635,635,1920,26,835,205,Sold,,,http://www.redfin.com/MA/Boston/284-K-St-02127/unit-3/home/9318114,MLS PIN,72334543,N,Y,42.3337636,-71.0371457
PAST SALE,May-30-2018,Condo/Co-op,37 MT. Vernon St Unit 2R,Boston,MA,02125,485000,2,2.0,Dorchester,925,871,1909,67,524,250,Sold,,,http://www.redfin.com/MA/Dorchester/37-Mt-Vernon-St-02125/unit-2R/home/18995529,MLS PIN,72298990,N,Y,42.321589,-71.057245
PAST SALE,May-29-2018,Multi-Family (2-4 Unit),39 Edison Grn,Boston,MA,02125,1310000,9,3.0,Dorchester's Savin Hill,3474,3102,1905,68,377,,Sold,,,http://www.redfin.com/MA/Dorchester/39-Edison-Grn-02125/home/9065737,MLS PIN,72295627,N,Y,42.3194884,-71.0589463
PAST SALE,June-22-2018,Multi-Family (2-4 Unit),17 Moseley St,Boston,MA,02125,1800000,12,6.0,Dorchester's Savin Hill,3843,5695,1905,44,468,,Sold,,,http://www.redfin.com/MA/Dorchester/17-Moseley-St-02125/home/9085219,MLS PIN,72299116,N,Y,42.3194773,-71.0551857
PAST SALE,June-29-2018,Condo/Co-op,135-137 Sydney #3,Boston,MA,02125,410000,2,1.0,Dorchester's Savin Hill,856,,1927,37,479,350,Sold,,,http://www.redfin.com/MA/Boston/137-Sydney-St-02125/unit-3/home/145983902,MLS PIN,72333300,N,Y,42.316133,-71.052374
PAST SALE,June-18-2018,Single Family Residential,72-74 Crescent Ave,Boston,MA,02125,600000,3,1.5,Dorchester's Savin Hill,1474,2800,1900,48,407,,Sold,,,http://www.redfin.com/MA/Boston/72-Crescent-Ave-02125/home/9085046,MLS PIN,72290506,N,Y,42.3192148,-71.0532713
PAST SALE,June-21-2018,Condo/Co-op,246 BOSTON St #2,Boston,MA,02125,699000,2,2.5,Dorchester,1556,,2015,45,449,293,Sold,,,http://www.redfin.com/MA/Boston/246-Boston-St-02125/unit-2/home/114037033,MLS PIN,72315636,N,Y,42.3213761,-71.0610236
PAST SALE,June-28-2018,Multi-Family (2-4 Unit),29 Spring Garden St,Boston,MA,02125,899000,7,2.0,Dorchester,2701,3325,1900,38,333,,Sold,,,http://www.redfin.com/MA/Dorchester/29-Spring-Garden-St-02125/home/9083970,MLS PIN,72328758,N,Y,42.3175945,-71.0535143
PAST SALE,,Multi-Family (2-4 Unit),5 Whitby Ter,Dorchester,MA,02125,750000,6,3.0,,3351,2671,1905,,224,,,,,http://www.redfin.com/MA/Dorchester/5-Whitby-Ter-02125/home/9079389,,,N,Y,42.314579,-71.060432
PAST SALE,,Condo/Co-op,135 Sydney St #3,Boston,MA,02125,410000,2,1.0,,856,,1915,,479,,,,,http://www.redfin.com/MA/Boston/135-Sydney-St-02125/unit-3/home/18995482,,,N,Y,42.316133,-71.052374
PAST SALE,May-31-2018,Condo/Co-op,14 Edison Grn #3,Boston,MA,02125,453500,2,1.0,Dorchester,906,906,1905,66,501,250,Sold,,,http://www.redfin.com/MA/Boston/14-Edison-Grn-02125/unit-3/home/9326518,MLS PIN,72311897,N,Y,42.3189315,-71.0576033
PAST SALE,May-30-2018,Condo/Co-op,15 Harvest St #3,Boston,MA,02125,460000,2,1.0,Dorchester,874,874,1896,67,526,125,Sold,,,http://www.redfin.com/MA/Boston/15-Harvest-St-02125/unit-3/home/28646735,MLS PIN,72296341,N,Y,42.3228997,-71.0575283
PAST SALE,June-1-2018,Single Family Residential,16 Spring Garden St,Boston,MA,02125,708000,3,1.5,Dorchester,1584,2780,1900,65,447,,Sold,,,http://www.redfin.com/MA/Dorchester/16-Spring-Garden-St-02125/home/9084039,MLS PIN,72302587,N,Y,42.3182659,-71.0530964
PAST SALE,,Townhouse,8R Mt Vernon St #7,Boston,MA,02125,754000,2,2.0,,1690,1690,1900,,446,,,,,http://www.redfin.com/MA/Boston/8R-Mt-Vernon-St-02125/unit-7/home/9062821,,,N,Y,42.3228722,-71.0596437
PAST SALE,July-26-2018,Condo/Co-op,26 Grant St #2,Boston,MA,02125,545000,2,1.0,Dorchester's Savin Hill,1230,1230,1905,10,443,255,Sold,,,http://www.redfin.com/MA/Boston/26-Grant-St-02125/unit-2/home/9311889,MLS PIN,72328569,N,Y,42.3176916,-71.0552431
PAST SALE,July-25-2018,Condo/Co-op,80 Harbor View St #2,Boston,MA,02125,542500,2,1.0,Dorchester's Savin Hill,1230,1230,1905,11,441,150,Sold,,,http://www.redfin.com/MA/Boston/80-Harbor-View-St-02125/unit-2/home/11838129,MLS PIN,72340321,N,Y,42.3170464,-71.0527614
PAST SALE,July-30-2018,Condo/Co-op,25 Mount Vernon St #4,Boston,MA,02125,665000,2,2.0,Dorchester,1295,1295,2006,6,514,311,Sold,,,http://www.redfin.com/MA/Boston/25-Mt-Vernon-St-02125/unit-4/home/12432199,MLS PIN,72329112,N,Y,42.3218562,-71.0581531
PAST SALE,June-8-2018,Condo/Co-op,15 Howell St #3,Boston,MA,02125,719000,2,2.0,Dorchester's Uphams Corner,1240,1240,1905,58,580,151,Sold,,,http://www.redfin.com/MA/Boston/15-Howell-St-02125/unit-3/home/39554410,MLS PIN,72316329,N,Y,42.3251675,-71.0575754
PAST SALE,August-1-2018,Multi-Family (2-4 Unit),114 Boston St,Boston,MA,02127,960000,8,3.0,South Boston,2997,2262,1905,4,320,,Sold,,,http://www.redfin.com/MA/Dorchester/114-Boston-St-02125/home/9099163,MLS PIN,72366856,N,Y,42.3256294,-71.058749
PAST SALE,July-5-2018,Condo/Co-op,770 columbia Rd #3,Boston,MA,02125,395000,4,1.0,Boston,1360,4720,1900,31,290,200,Sold,,,http://www.redfin.com/MA/Boston/770-Columbia-Rd-02125/unit-3/home/9062807,MLS PIN,72319770,N,Y,42.3203665,-71.0585653
PAST SALE,,Multi-Family (2-4 Unit),31 Buttonwood St,Dorchester,MA,02125,625000,5,3.0,,1963,2470,1899,,318,,,,,http://www.redfin.com/MA/Dorchester/31-Buttonwood-St-02125/home/9064918,,,N,Y,42.320188,-71.05565
PAST SALE,June-30-2018,Condo/Co-op,186 Sydney St #2,Boston,MA,02125,470000,3,1.0,Dorchester,939,,1905,36,501,150,Sold,,,http://www.redfin.com/MA/Boston/186-Sydney-St-02125/unit-2/home/21719391,MLS PIN,72318932,N,Y,42.3180078,-71.0527867
PAST SALE,May-25-2018,Condo/Co-op,257 Northampton #410,Boston,MA,02118,710000,1,1.0,South End,819,,2011,72,867,343,Sold,,,http://www.redfin.com/MA/Boston/257-Northampton-St-02118/unit-410/home/145303014,MLS PIN,72306986,N,Y,42.3395633,-71.0815792
PAST SALE,June-11-2018,Multi-Family (2-4 Unit),107 Pembroke St,Boston,MA,02118,4220000,5,6.0,South End,3600,1326,1900,55,1172,,Sold,,,http://www.redfin.com/MA/Boston/107-Pembroke-St-02118/home/9282760,MLS PIN,72303362,N,Y,42.342562,-71.0765769
PAST SALE,,Multi-Family (5+ Unit),775 Tremont St Unit 775A,Boston,MA,02118,3237500,,,,2877,1600,1899,,1125,,,,,http://www.redfin.com/MA/Boston/775-Tremont-St-02118/unit-775A/home/9287147,,,N,Y,42.3396436,-71.0801847
PAST SALE,June-22-2018,Condo/Co-op,156 Warren Ave #1,Boston,MA,02116,1995000,3,2.5,South End,1650,,2017,44,1209,165,Sold,,,http://www.redfin.com/MA/Boston/156-Warren-Ave-02116/unit-1/home/143708007,MLS PIN,72224403,N,Y,42.343823,-71.075264
PAST SALE,June-14-2018,Townhouse,676 Tremont St #3,Boston,MA,02118,1025000,2,1.0,South End,785,785,1899,52,1306,299,Sold,,,http://www.redfin.com/MA/Boston/676-Tremont-St-02118/unit-3/home/12182458,MLS PIN,72311575,N,Y,42.3410942,-71.076461
