SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,37 Moreland St #3,Boston,MA,02119,749000,3,3.0,Boston,2136,,1900,4,351,356,Active,,,http://www.redfin.com/MA/Boston/37-Moreland-St-02119/unit-3/home/9326944,MLS PIN,72371517,N,Y,42.324926,-71.081128
MLS Listing,,Single Family Residential,110 Bolton,Boston,MA,02127,1275000,2,2.5,Boston,1492,680,2013,4,855,,Active,,,http://www.redfin.com/MA/Boston/110-Bolton-St-02127/home/40320948,MLS PIN,72371508,N,Y,42.340707,-71.0507448
MLS Listing,,Multi-Family (2-4 Unit),200 Maverick St,Boston,MA,02128,1400000,9,3.0,East Boston's Jeffries Point,3774,1718,1900,4,371,,Active,,,http://www.redfin.com/MA/Boston/200-Maverick-St-02128/home/9115561,MLS PIN,72371482,N,Y,42.3691404,-71.0362426
MLS Listing,,Condo/Co-op,550 Centre St #15,Boston,MA,02130,375000,1,1.0,Jamaica Plain,609,609,1929,4,616,373,Active,,,http://www.redfin.com/MA/Boston/550-Centre-St-02130/unit-15/home/9144095,MLS PIN,72371447,N,Y,42.3166258,-71.1132782
MLS Listing,,Condo/Co-op,186-188 PARIS St #8,Boston,MA,02128,699000,2,2.0,East Boston's Jeffries Point,991,,2016,4,705,380,Active,,,http://www.redfin.com/MA/Boston/186-Paris-St-02128/unit-8/home/109728473,MLS PIN,72371440,N,Y,42.3742952,-71.0356274
MLS Listing,,Condo/Co-op,113 Chestnut Ave #3,Boston,MA,02130,575000,2,1.5,Jamaica Plain,1000,1000,1910,4,575,219,Active,,,http://www.redfin.com/MA/Boston/113-Chestnut-Ave-02130/unit-3/home/12525598,MLS PIN,72371428,N,Y,42.3192078,-71.1054523
MLS Listing,,Condo/Co-op,9 Thurlow #9,Boston,MA,02132,529900,2,1.0,Boston,1000,,1890,4,530,183,Active,,,http://www.redfin.com/MA/Boston/9-Thurlow-St-02132/unit-9/home/146442850,MLS PIN,72371420,N,Y,42.2853962,-71.1640886
MLS Listing,,Townhouse,31-33 River St #1,Boston,MA,02126,429000,3,2.5,Boston,1277,,2006,4,336,300,Active,,,http://www.redfin.com/MA/Boston/31-River-St-02126/unit-1/home/137691479,MLS PIN,72371406,N,Y,42.272215,-71.071023
MLS Listing,,Condo/Co-op,322 Lagrange St #322,Boston,MA,02132,525000,3,1.0,West Roxbury,1367,1367,1920,4,384,190,Active,,,http://www.redfin.com/MA/Boston/322-Lagrange-St-02132/unit-322/home/113227075,MLS PIN,72371402,N,Y,42.2785616,-71.1553187
MLS Listing,,Condo/Co-op,21 Gartland St #1,Boston,MA,02130,539000,2,1.0,Jamaica Plain,1005,1005,1905,5,536,300,Active,,,http://www.redfin.com/MA/Boston/21-Gartland-St-02130/unit-1/home/9138016,MLS PIN,72371343,N,Y,42.30605,-71.1062747
MLS Listing,,Townhouse,529 Columbus Ave #17,Boston,MA,02118,445000,0,1.0,South End,273,,1899,5,1630,158,Active,,,http://www.redfin.com/MA/Boston/529-Columbus-Ave-02118/unit-17/home/9301498,MLS PIN,72371323,N,Y,42.3419856,-71.0804172
MLS Listing,,Condo/Co-op,863 Saratoga St #3,Boston,MA,02128,429000,2,1.0,East Boston,905,,1900,5,474,250,Active,,,http://www.redfin.com/MA/Boston/863-Saratoga-St-02128/unit-3/home/21718755,MLS PIN,72371302,N,Y,42.3850829,-71.0129909
MLS Listing,,Single Family Residential,401 W 4th St,Boston,MA,02127,780000,3,1.5,South Boston,1885,1488,1890,5,414,,Active,,,http://www.redfin.com/MA/Boston/401-W-4th-St-02127/home/9195336,MLS PIN,72371289,N,Y,42.3361077,-71.0488982
MLS Listing,,Condo/Co-op,77 Pond Ave #407,Brookline,MA,02445,599999,1,1.0,Brookline,860,,1970,5,698,656,Active,,,http://www.redfin.com/MA/Brookline/77-Pond-Ave-02445/unit-407/home/11487410,MLS PIN,72371266,N,Y,42.329967,-71.1150142
MLS Listing,,Townhouse,57-R Sumner St Unit J,Boston,MA,02125,360000,2,1.5,Boston,933,933,1988,5,386,192,Active,,,http://www.redfin.com/MA/Dorchester/57-Sumner-St-02125/unit-J/home/9062835,MLS PIN,72371250,N,Y,42.3178069,-71.0621498
MLS Listing,,Multi-Family (2-4 Unit),154 Gold St,Boston,MA,02127,1949000,6,5.0,Boston,3240,1275,2014,5,602,,Active,,,http://www.redfin.com/MA/Boston/154-Gold-St-02127/home/9199684,MLS PIN,72371197,N,Y,42.3377069,-71.0517384
MLS Listing,,Condo/Co-op,500 Atlantic Ave Unit 19J,Boston,MA,02210,2100000,2,2.5,Waterfront,1484,,2006,5,1415,2071,Active,,,http://www.redfin.com/MA/Boston/500-Atlantic-Ave-02210/unit-19J/home/12439520,MLS PIN,72371185,N,Y,42.3539101,-71.0518955
MLS Listing,,Condo/Co-op,511 Massachusetts Ave Ph 5,Boston,MA,02118,1199000,2,2.0,South End,1132,,1920,5,1059,352,Active,,,http://www.redfin.com/MA/Boston/511-Massachusetts-Ave-02118/unit-5/home/144797041,MLS PIN,72371181,N,Y,42.338893,-71.080366
MLS Listing,,Townhouse,21-A Business Ter Unit 21A,Boston,MA,02136,399000,3,2.5,Boston,1435,1435,2004,5,278,380,Active,,,http://www.redfin.com/MA/Boston/21-Business-Ter-02136/unit-21A/home/16890084,MLS PIN,72371180,N,Y,42.2531376,-71.1271642
MLS Listing,,Multi-Family (2-4 Unit),4058 Washington St,Boston,MA,02131,825000,6,3.0,Roslindale,3000,3825,1910,5,275,,Active,August-6-2018 03:00 PM,August-6-2018 03:30 PM,http://www.redfin.com/MA/Roslindale/4058-Washington-St-02131/home/9177387,MLS PIN,72371168,N,Y,42.2907968,-71.1231971
MLS Listing,,Multi-Family (2-4 Unit),394-396 Weld,Boston,MA,02132,799900,5,2.0,West Roxbury,2466,6475,1920,5,324,,Active,,,http://www.redfin.com/MA/Boston/394-Weld-St-02132/home/9203098,MLS PIN,72371153,N,Y,42.2926664,-71.1499604
MLS Listing,,Multi-Family (2-4 Unit),77 Montgomery St,Boston,MA,02116,4295000,5,3.5,South End,3315,1900,1890,5,1296,,Active,August-7-2018 12:00 PM,August-7-2018 01:30 PM,http://www.redfin.com/MA/Boston/77-Montgomery-St-02116/home/9253233,MLS PIN,72371143,N,Y,42.3435166,-71.0748823
MLS Listing,,Condo/Co-op,558 E 8Th St #3,Boston,MA,02127,650000,2,1.0,South Boston,800,795,1900,5,813,175,Active,,,http://www.redfin.com/MA/Boston/558-E-8th-St-02127/unit-3/home/11738668,MLS PIN,72370997,N,Y,42.3315491,-71.0391864
MLS Listing,,Condo/Co-op,32 Parkton Rd #3,Boston,MA,02130,624900,3,1.0,Jamaica Plain,1211,1211,1905,5,516,235,Active,August-6-2018 05:00 PM,August-6-2018 06:30 PM,http://www.redfin.com/MA/Boston/32-Parkton-Rd-02130/unit-3/home/18983224,MLS PIN,72370940,N,Y,42.3223782,-71.1143614
MLS Listing,,Condo/Co-op,157 Chestnut Ave #1,Boston,MA,02130,579000,2,1.5,Jamaica Plain,948,,1905,5,611,170,Active,,,http://www.redfin.com/MA/Boston/157-Chestnut-Ave-02130/unit-1/home/145671698,MLS PIN,72370893,N,Y,42.3174701,-71.106658
MLS Listing,,Condo/Co-op,41 Vershire St Unit B,Boston,MA,02132,360000,2,1.0,Boston,785,735,1960,5,459,190,Active,,,http://www.redfin.com/MA/West-Roxbury/41-Vershire-St-02132/unit-B/home/9323406,MLS PIN,72370890,N,Y,42.2714117,-71.1473814
MLS Listing,,Condo/Co-op,64 Verndale St #64,Brookline,MA,02446,1500000,4,3.0,Coolidge Corner,2440,,1915,5,615,307,Active,,,http://www.redfin.com/MA/Brookline/64-Verndale-St-02446/unit-64/home/12426161,MLS PIN,72370823,N,Y,42.3470996,-71.1318889
MLS Listing,,Condo/Co-op,33 Sleeper St #409,Boston,MA,02210,850000,1,1.0,Seaport District,1140,1140,1911,5,746,624,Active,,,http://www.redfin.com/MA/Boston/33-Sleeper-St-02210/unit-409/home/9252853,MLS PIN,72370787,N,Y,42.3519914,-71.0488968
MLS Listing,,Condo/Co-op,252 Amory St #1,Boston,MA,02130,459000,2,1.0,Jamaica Plain,709,4500,1895,6,647,192,Active,,,http://www.redfin.com/MA/Boston/252-Amory-St-02130/unit-1/home/9323866,MLS PIN,72370740,N,Y,42.3155411,-71.1038434
MLS Listing,,Townhouse,54-R River St #1,Boston,MA,02126,1100000,3,1.5,Boston,1240,,1991,6,887,450,Active,,,http://www.redfin.com/MA/Boston/54R-River-St-02126/unit-1/home/146436889,MLS PIN,72370620,N,Y,42.2716993,-71.0725342
MLS Listing,,Condo/Co-op,90-92 N Washington St #2,Boston,MA,02114,1750000,3,1.5,North End,2121,2121,1999,6,825,834,Active,,,http://www.redfin.com/MA/Boston/90-N-Washington-St-02114/unit-2/home/40100495,MLS PIN,72370513,N,Y,42.3653965,-71.0586213
MLS Listing,,Condo/Co-op,36 Mount Ida Rd #3,Boston,MA,02122,399000,3,1.0,Boston,1320,1320,1905,6,302,350,Active,,,http://www.redfin.com/MA/Boston/36-Mt-Ida-Rd-02122/unit-3/home/9063735,MLS PIN,72370500,N,Y,42.3058584,-71.0646515
MLS Listing,,Condo/Co-op,24 Ransom Rd Unit 12-A,Boston,MA,02135,439000,3,1.0,Brighton,864,864,1930,6,508,379,Active,,,http://www.redfin.com/MA/Boston/24-Ransom-Rd-02135/unit-12A/home/9003973,MLS PIN,72370456,N,Y,42.3430223,-71.1451281
MLS Listing,,Townhouse,484 Massachusetts Ave #1,Boston,MA,02118,1075000,3,1.0,South End,1493,1493,1900,6,720,385,Active,,,http://www.redfin.com/MA/Boston/484-Massachusetts-Ave-02118/unit-1/home/9287047,MLS PIN,72370450,N,Y,42.3398167,-71.0804798
MLS Listing,,Condo/Co-op,374 Chestnut Hill Ave #21,Boston,MA,02135,510000,2,1.0,Brighton's Cleveland Circle,840,840,1950,6,607,585,Active,,,http://www.redfin.com/MA/Boston/374-Chestnut-Hill-Ave-02135/unit-21/home/9031445,MLS PIN,72370382,N,Y,42.3366018,-71.1509181
MLS Listing,,Condo/Co-op,320 W 2nd St #413,Boston,MA,02127,649000,2,1.0,South Boston,765,765,1920,6,848,489,Active,,,http://www.redfin.com/MA/Boston/320-W-2nd-St-02127/unit-413/home/17301140,MLS PIN,72370376,N,Y,42.3389923,-71.0473329
MLS Listing,,Vacant Land,458 Columbia Rd,Boston,MA,02125,525000,,,Dorchester's Savin Hill,,3316,,7,,,Active,,,http://www.redfin.com/MA/Dorchester/458-Columbia-Rd-02125/home/28689696,MLS PIN,72370254,N,Y,42.3133196,-71.0684648
MLS Listing,,Single Family Residential,145 Saratoga St,Boston,MA,02128,769000,3,2.5,East Boston,1570,1642,1880,7,490,,Active,,,http://www.redfin.com/MA/Boston/145-Saratoga-St-02128/home/9117576,MLS PIN,72370178,N,Y,42.3770269,-71.0347916
MLS Listing,,Multi-Family (2-4 Unit),261-263 Gallivan Blvd,Boston,MA,02124,769000,6,2.5,Boston,3150,9456,1929,8,244,,Active,,,http://www.redfin.com/MA/Boston/261-Gallivan-Blvd-02124/home/9100741,MLS PIN,72370052,N,Y,42.2791308,-71.0672253
MLS Listing,,Multi-Family (2-4 Unit),170 Bowdoin St,Boston,MA,02121,1099999,12,3.5,Dorchester,4554,3440,1905,8,242,,Active,,,http://www.redfin.com/MA/Boston/170-Bowdoin-St-02122/home/139927318,MLS PIN,72370010,N,Y,42.3042117,-71.0699758
MLS Listing,,Condo/Co-op,99 Tremont St #319,Boston,MA,02135,833100,2,2.0,Brighton,1175,,2017,8,709,542,Active,,,http://www.redfin.com/MA/Boston/99-Tremont-St-02135/unit-319/home/146431113,MLS PIN,72369953,N,Y,42.351377,-71.1723764
MLS Listing,,Multi-Family (2-4 Unit),105-107 Albano St,Boston,MA,02131,875000,6,4.5,Roslindale,3008,5257,1910,9,291,,Active,,,http://www.redfin.com/MA/Boston/105-Albano-St-02131/home/11836132,MLS PIN,72369813,N,Y,42.2848939,-71.1332503
MLS Listing,,Condo/Co-op,188 Brookline Ave Unit 24-3B,Boston,MA,02215,1254000,1,1.0,The Fenway,761,,2018,9,1648,679,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-24-3B/home/146428792,MLS PIN,72369660,N,Y,42.3437734,-71.1017218
MLS Listing,,Condo/Co-op,188 Brookline Ave Unit 27-D,Boston,MA,02215,983000,1,1.0,The Fenway,612,,2018,9,1606,580,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-27-D/home/146428736,MLS PIN,72369639,N,Y,42.3437734,-71.1017218
MLS Listing,,Multi-Family (2-4 Unit),74 Glenway St,Boston,MA,02121,569999,7,2.0,Dorchester,2244,2902,1900,9,254,,Active,,,http://www.redfin.com/MA/Dorchester/74-Glenway-St-02121/home/9084110,MLS PIN,72369516,N,Y,42.3003814,-71.0825259
MLS Listing,,Multi-Family (2-4 Unit),51 Glenway St,Boston,MA,02121,689999,10,3.0,Dorchester,4080,2480,1905,9,169,,Active,,,http://www.redfin.com/MA/Boston/51-Glenway-St-02121/home/9085979,MLS PIN,72369511,N,Y,42.3007475,-71.0838772
MLS Listing,,Condo/Co-op,42 Beach St Unit 8A,Boston,MA,02111,585000,1,1.0,Chinatown,685,,1900,9,854,338,Active,August-5-2018 02:30 PM,August-5-2018 04:30 PM,http://www.redfin.com/MA/Boston/42-Beach-St-02111/unit-8A/home/18814669,MLS PIN,72369512,N,Y,42.3515499,-71.0609413
MLS Listing,,Condo/Co-op,319 A St #412,Boston,MA,02210,899000,1,1.0,Seaport District,693,,2016,9,1297,807,Active,,,http://www.redfin.com/MA/Boston/319-A-St-02210/unit-412/home/145285835,MLS PIN,72369404,N,Y,42.3488001,-71.0487089
MLS Listing,,Condo/Co-op,250 W Third St #4,Boston,MA,02127,969000,2,2.0,South Boston,1405,1405,2011,9,690,193,Active,,,http://www.redfin.com/MA/Boston/250-W-3rd-St-02127/unit-4/home/60365128,MLS PIN,72369400,N,Y,42.338224,-71.0475369
MLS Listing,,Single Family Residential,8 Essex St,Boston,MA,02129,995000,3,2.5,Charlestown,1690,924,1870,9,589,,Active,,,http://www.redfin.com/MA/Charlestown/8-Essex-St-02129/home/9058212,MLS PIN,72369352,N,Y,42.3790708,-71.0698103
MLS Listing,,Condo/Co-op,39 Cottage St #1,Boston,MA,02128,650000,2,2.0,East Boston,1400,1400,2007,10,464,236,Active,,,http://www.redfin.com/MA/Boston/39-Cottage-St-02128/unit-1/home/12542148,MLS PIN,72369236,N,Y,42.3665638,-71.0359465
MLS Listing,,Condo/Co-op,295 D St #3,Boston,MA,02127,569000,2,1.0,South Boston,726,,1899,10,784,146,Active,,,http://www.redfin.com/MA/Boston/295-D-St-02127/unit-3/home/39913211,MLS PIN,72369210,N,Y,42.3398046,-71.0494011
MLS Listing,,Single Family Residential,13 Wenlock Rd,Boston,MA,02122,1299000,3,3.5,Dorchester's Neponset,4139,5955,2017,10,314,,Active,,,http://www.redfin.com/MA/Boston/13-Wenlock-Rd-02122/home/144359305,MLS PIN,72369152,N,Y,42.2847837,-71.0484612
MLS Listing,,Multi-Family (5+ Unit),501 E Broadway,Boston,MA,02127,3500000,12,12.0,South Boston,4906,2206,1890,10,713,,Active,,,http://www.redfin.com/MA/Boston/501-E-Broadway-02127/unit-501A/home/9194349,MLS PIN,72369117,N,Y,42.3352531,-71.0448765
MLS Listing,,Multi-Family (2-4 Unit),84 Lagrange St,Boston,MA,02132,999000,4,2.0,West Roxbury's Bellevue Hill,2788,7143,1855,10,358,,Active,,,http://www.redfin.com/MA/West-Roxbury/84-Lagrange-St-02132/home/9214939,MLS PIN,72369095,N,Y,42.2751564,-71.1462209
MLS Listing,,Multi-Family (2-4 Unit),19-21 Glenway St,Boston,MA,02121,750000,6,3.0,Dorchester,3789,6678,1905,10,198,,Active,,,http://www.redfin.com/MA/Boston/19-Glenway-St-02121/home/146424630,MLS PIN,72369076,N,Y,42.3011056,-71.0845842
MLS Listing,,Condo/Co-op,15 Swift Ter #1,Boston,MA,02128,399000,2,1.0,East Boston,595,,2018,10,671,200,Active,,,http://www.redfin.com/MA/Boston/15-Swift-Ter-02128/unit-1/home/146424482,MLS PIN,72369047,N,Y,42.3802901,-71.0222669
MLS Listing,,Condo/Co-op,416 Hanover St #3,Boston,MA,02113,949000,4,1.0,North End,1044,1044,1920,10,909,308,Active,,,http://www.redfin.com/MA/Boston/416-Hanover-St-02113/unit-3/home/21717136,MLS PIN,72368932,N,Y,42.3664099,-71.0529629
MLS Listing,,Condo/Co-op,150 Athens #3,Boston,MA,02127,929000,2,2.0,South Boston,972,4840,2018,10,956,275,Active,,,http://www.redfin.com/MA/Boston/150-Athens-St-02127/unit-3/home/146423800,MLS PIN,72368895,N,Y,42.3406967,-71.0524296
MLS Listing,,Condo/Co-op,150 Athens #2,Boston,MA,02127,899000,2,2.0,South Boston,970,4840,2018,10,927,275,Active,,,http://www.redfin.com/MA/Boston/150-Athens-St-02127/unit-2/home/146423779,MLS PIN,72368892,N,Y,42.3406967,-71.0524296
MLS Listing,,Condo/Co-op,20 Rowes Wharf #609,Boston,MA,02110,3900000,2,2.0,Waterfront,1489,,1987,10,2619,3488,Active,,,http://www.redfin.com/MA/Boston/20-Rowes-Wharf-02110/unit-609/home/11509054,MLS PIN,72368885,N,Y,42.3566639,-71.0497268
MLS Listing,,Condo/Co-op,150 Athens #1,Boston,MA,02127,939000,2,2.0,South Boston,954,4840,2018,10,984,275,Active,,,http://www.redfin.com/MA/Boston/150-Athens-St-02127/unit-1/home/146423737,MLS PIN,72368884,N,Y,42.3406967,-71.0524296
MLS Listing,,Condo/Co-op,3 Avery St #401,Boston,MA,02111,829800,2,2.0,Midtown,1509,1509,2004,10,550,2315,Active,,,http://www.redfin.com/MA/Boston/3-Avery-St-02111/unit-401/home/21718679,MLS PIN,72368883,N,Y,42.353596,-71.0628695
MLS Listing,,Multi-Family (2-4 Unit),23-25 Owencroft Rd,Boston,MA,02124,799000,4,3.0,Dorchester's Lower Mills,3242,5250,1935,10,246,,Active,August-6-2018 01:00 PM,August-6-2018 02:30 PM,http://www.redfin.com/MA/Boston/23-Owencroft-Rd-02124/home/146423563,MLS PIN,72368849,N,Y,42.2801245,-71.0689719
MLS Listing,,Condo/Co-op,1 Franklin St #3910,Boston,MA,02110,3695000,2,2.5,Midtown,1745,,2016,10,2117,1873,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-3910/home/102546533,MLS PIN,72368813,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,25 Dorchester St #2,Boston,MA,02127,599000,3,1.0,South Boston,805,805,1900,10,744,300,Active,,,http://www.redfin.com/MA/Boston/25-Dorchester-St-02127/unit-2/home/137351323,MLS PIN,72368771,N,Y,42.336901,-71.0440065
MLS Listing,,Single Family Residential,44 Waverly St,Boston,MA,02135,850000,4,2.5,Brighton,1944,5590,1900,10,437,,Active,,,http://www.redfin.com/MA/Boston/44-Waverly-St-02135/home/9010491,MLS PIN,72368754,N,Y,42.3608866,-71.142786
MLS Listing,,Condo/Co-op,325 Columbus Ave #7,Boston,MA,02116,689000,1,1.0,South End,734,,1890,10,939,366,Active,,,http://www.redfin.com/MA/Boston/325-Columbus-Ave-02116/unit-7/home/9249395,MLS PIN,72368681,N,Y,42.346376,-71.0750281
MLS Listing,,Townhouse,7 Wise St #7,Boston,MA,02130,829900,3,2.5,Jamaica Plain,1863,,2018,10,445,230,Active,,,http://www.redfin.com/MA/Boston/7-Wise-St-02130/unit-7/home/146414135,MLS PIN,72368662,N,Y,42.322239,-71.1018432
MLS Listing,,Multi-Family (2-4 Unit),24 Wabon St,Boston,MA,02121,649000,4,2.0,Roxbury,2580,4369,1910,11,252,,Active,August-6-2018 06:00 PM,August-6-2018 08:00 PM,http://www.redfin.com/MA/Boston/24-Wabon-St-02121/home/9087604,MLS PIN,72368593,N,Y,42.3144688,-71.0863377
MLS Listing,,Single Family Residential,7 Avery Path,Newton,MA,02459,809900,3,2.0,Newton,1626,7004,1952,11,498,,Active,,,http://www.redfin.com/MA/Newton/7-Avery-Path-02459/home/11490860,MLS PIN,72368569,N,Y,42.2916087,-71.183771
MLS Listing,,Condo/Co-op,26 Stillman St Unit 3-2,Boston,MA,02113,1155000,2,2.0,North End,1336,,1898,11,865,1010,Active,,,http://www.redfin.com/MA/Boston/37-Stillman-St-02113/unit-3-2/home/9312263,MLS PIN,72368430,N,Y,42.3638974,-71.0573817
MLS Listing,,Single Family Residential,23 Brush Hill Ter,Boston,MA,02136,599000,3,2.0,Fairmount Hill,1400,7255,1950,11,428,,Active,,,http://www.redfin.com/MA/Hyde-Park/23-Brush-Hill-Ter-02136/home/9130681,MLS PIN,72368411,N,Y,42.2449568,-71.1158975
MLS Listing,,Single Family Residential,11 Goff St,Boston,MA,02136,359000,2,1.0,Hyde Park,888,5162,1960,11,404,,Active,,,http://www.redfin.com/MA/Hyde-Park/11-Goff-St-02136/home/9125757,MLS PIN,72368349,N,Y,42.2671405,-71.1259823
MLS Listing,,Townhouse,20 Short St #2,Boston,MA,02129,919500,2,1.5,Charlestown,1386,,2005,11,663,123,Active,,,http://www.redfin.com/MA/Boston/20-Short-St-02129/unit-2/home/146420938,MLS PIN,72368329,N,Y,42.3835482,-71.0701981
MLS Listing,,Condo/Co-op,57 L St #9,Boston,MA,02127,1099000,2,2.0,South Boston,1306,,2018,11,842,350,Active,,,http://www.redfin.com/MA/Boston/57-L-St-02127/unit-9/home/146420492,MLS PIN,72368231,N,Y,42.3361222,-71.0356854
MLS Listing,,Multi-Family (2-4 Unit),26 Percival St,Boston,MA,02122,829000,8,3.0,Dorchester,3780,14260,1920,11,219,,Active,,,http://www.redfin.com/MA/Dorchester/26-Percival-St-02122/home/9077816,MLS PIN,72368204,N,Y,42.3072662,-71.0637284
MLS Listing,,Condo/Co-op,499 E 7Th St #3,Boston,MA,02127,479000,1,1.0,South Boston,581,581,1899,11,824,125,Active,,,http://www.redfin.com/MA/Boston/499-E-7th-St-02127/unit-3/home/21718980,MLS PIN,72368043,N,Y,42.3320559,-71.0405837
MLS Listing,,Condo/Co-op,62 Telegraph St #1,Boston,MA,02127,769900,2,2.0,South Boston,1637,1637,1840,11,470,180,Active,,,http://www.redfin.com/MA/Boston/62-Telegraph-St-02127/unit-1/home/39926312,MLS PIN,72367919,N,Y,42.3330973,-71.0480429
MLS Listing,,Single Family Residential,65 Leland Rd,Boston,MA,02132,1275000,4,2.5,West Roxbury's Chestnut Hill,2801,7200,2015,11,455,,Active,,,http://www.redfin.com/MA/Chestnut-Hill/65-Leland-Rd-02467/home/9201842,MLS PIN,72367902,N,Y,42.298995,-71.144255
MLS Listing,,Condo/Co-op,1245 Adams St Unit B602,Boston,MA,02124,750000,2,1.5,Dorchester's Lower Mills,1711,1711,1900,12,438,816,Active,,,http://www.redfin.com/MA/Boston/1245-Adams-St-02124/unit-B602/home/107326037,MLS PIN,72367770,N,Y,42.2710751,-71.0686728
MLS Listing,,Single Family Residential,376 Weld St,Boston,MA,02132,819000,3,2.0,West Roxbury,2242,6091,1920,12,365,,Active,,,http://www.redfin.com/MA/West-Roxbury/376-Weld-St-02132/home/9226073,MLS PIN,72367767,N,Y,42.2930437,-71.1488667
MLS Listing,,Condo/Co-op,9 Sedgwick St #1,Boston,MA,02130,520000,2,1.0,Jamaica Plain,810,810,1930,12,642,207,Active,,,http://www.redfin.com/MA/Boston/9-Sedgwick-St-02130/unit-1/home/9139313,MLS PIN,72367757,N,Y,42.3082808,-71.1150563
MLS Listing,,Townhouse,246 W 3rd St #2,Boston,MA,02127,939000,2,2.5,South Boston,1243,,2011,12,755,167,Active,,,http://www.redfin.com/MA/Boston/246-W-3rd-St-02127/unit-2/home/39939535,MLS PIN,72367680,N,Y,42.3382895,-71.0476527
MLS Listing,,Multi-Family (2-4 Unit),4 Dartmouth Pl,Boston,MA,02116,2895000,4,3.5,South End,2575,1095,1875,12,1124,,Active,,,http://www.redfin.com/MA/Boston/4-Dartmouth-Pl-02116/home/9242637,MLS PIN,72367652,N,Y,42.3448281,-71.0741003
MLS Listing,,Townhouse,210 W 6Th St #210,Boston,MA,02127,1119000,4,3.5,South Boston,1650,1375,1995,12,678,250,Active,,,http://www.redfin.com/MA/Boston/210-W-6th-St-02127/unit-210/home/138061759,MLS PIN,72367619,N,Y,42.3354056,-71.0505474
MLS Listing,,Multi-Family (2-4 Unit),15 Elgin,Boston,MA,02132,975000,5,3.0,West Roxbury,2672,5000,1894,12,365,,Active,,,http://www.redfin.com/MA/West-Roxbury/15-Elgin-St-02132/home/9213909,MLS PIN,72367614,N,Y,42.2800949,-71.1593105
MLS Listing,,Condo/Co-op,186-188 Paris St #7,Boston,MA,02128,715000,2,2.0,East Boston,994,,2016,12,719,380,Active,,,http://www.redfin.com/MA/Boston/186-188-Paris-St-02128/unit-7/home/110087785,MLS PIN,72367604,N,Y,42.374401,-71.035687
MLS Listing,,Multi-Family (2-4 Unit),47 Marine Rd,Boston,MA,02127,1779000,6,5.0,South Boston,4000,3125,1890,12,445,,Active,,,http://www.redfin.com/MA/Boston/47-Marine-Rd-02127/home/9193945,MLS PIN,72367571,N,Y,42.33036,-71.037777
MLS Listing,,Condo/Co-op,77 Marcella #1,Boston,MA,02119,350000,3,1.0,Roxbury,885,,1899,12,395,175,Active,,,http://www.redfin.com/MA/Boston/77-Marcella-St-02119/unit-1/home/21718242,MLS PIN,72367519,N,Y,42.3237505,-71.0953998
MLS Listing,,Condo/Co-op,1 Saint George St Unit 3A,Boston,MA,02118,285000,2,1.0,South End,1126,,2000,12,253,540,Active,,,http://www.redfin.com/MA/Boston/1-St-George-St-02118/unit-3A/home/9311069,MLS PIN,72367480,N,Y,42.3386376,-71.0716565
